t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref
9371,45.150001525878906,-294.8061218261719,-18.085384368896484,10.826340675354004,12.0,0.0622711181640625
9381,41.69999694824219,-319.9030456542969,-17.885889053344727,15.387932777404785,12.0,0.07692337036132812
9390,38.39999771118164,-324.9515075683594,-17.67263412475586,18.35671615600586,12.0,0.047618865966796875
9400,34.5,-357.47576904296875,-17.40434455871582,22.592830657958984,12.0,0.0622711181640625
9411,30.149999618530273,-396.2379150390625,-17.07414436340332,27.806455612182617,12.0,0.06959724426269531
9421,25.950000762939453,-408.1189270019531,-16.737064361572266,30.757184982299805,12.0,0.07692337036132812
9431,21.599998474121094,-421.5594482421875,-16.37934684753418,33.264530181884766,12.0,0.06959724426269531
9441,17.100000381469727,-435.77972412109375,-16.00098991394043,35.55003356933594,12.0,0.06959724426269531
9451,12.600000381469727,-442.8898620605469,-15.608877182006836,37.380699157714844,12.0,0.047618865966796875
9461,7.950000286102295,-453.9449157714844,-15.196126937866211,39.327857971191406,12.0,0.07692337036132812
9471,3.299999713897705,-459.4725036621094,-14.776494979858398,40.645511627197266,12.0,0.0622711181640625
9481,358.6499938964844,-462.23541259765625,-14.343107223510742,41.99217224121094,12.0,0.07692337036132812
9490,354.4499816894531,-441.11871337890625,-13.944112777709961,40.945762634277344,12.0,0.06959724426269531
9500,349.79998779296875,-453.0589904785156,-13.496966361999512,42.8302116394043,12.0,0.0622711181640625
9511,344.5500183105469,-489.0287170410156,-12.99478530883789,46.5241584777832,12.0,0.0622711181640625
9521,340.04998779296875,-469.5144348144531,-12.533881187438965,46.30731964111328,12.0,0.08424949645996094
9531,335.3999938964844,-467.2582092285156,-12.07297420501709,46.198974609375,12.0,0.10622692108154297
9541,331.0500183105469,-451.1282958984375,-11.605189323425293,46.48872375488281,12.0,0.0622711181640625
9551,326.6999816894531,-443.064697265625,-11.137405395507812,46.63359451293945,12.0,0.0622711181640625
9561,322.3500061035156,-439.0315246582031,-10.669620513916016,46.706031799316406,12.0,0.0622711181640625
9571,318.1499938964844,-429.5167541503906,-10.19495677947998,47.08620834350586,12.0,0.06959724426269531
9581,314.2500305175781,-409.757568359375,-9.720293045043945,47.27629470825195,12.0,0.0622711181640625
9591,310.3500061035156,-399.87933349609375,-9.24562931060791,47.371337890625,12.0,0.07692337036132812
9600,306.8999938964844,-372.4402160644531,-8.812239646911621,45.35512161254883,12.0,0.0622711181640625
9611,303.0,-381.2192687988281,-8.28254222869873,49.162437438964844,12.0,0.06959724426269531
9621,299.8500061035156,-348.1097106933594,-7.800999164581299,48.658363342285156,12.0,0.06959724426269531
9631,296.70001220703125,-331.5549011230469,-7.319455623626709,48.406368255615234,12.0,0.06959724426269531
9641,293.5500183105469,-323.27752685546875,-6.831033706665039,48.624290466308594,12.0,0.06959724426269531
9651,290.8500061035156,-296.6388244628906,-6.349490642547607,48.38928985595703,12.0,0.07692337036132812
9661,288.45001220703125,-268.3190002441406,-5.867947101593018,48.271812438964844,12.0,0.0622711181640625
9671,285.8999938964844,-261.6600036621094,-5.3795247077941895,48.557029724121094,12.0,0.047618865966796875
9681,283.79998779296875,-235.83050537109375,-4.897981643676758,48.35566329956055,12.0,0.06959724426269531
9690,282.1499938964844,-200.41436767578125,-4.464592933654785,45.847286224365234,12.0,0.0622711181640625
9700,280.3500061035156,-190.20721435546875,-3.976170778274536,47.34474563598633,12.0,0.0622711181640625
9711,278.54998779296875,-185.10365295410156,-3.4464731216430664,50.157249450683594,12.0,0.06959724426269531
9721,277.20001220703125,-160.05184936523438,-2.9580507278442383,49.49974822998047,12.0,0.06959724426269531
9731,276.1500244140625,-132.52548217773438,-2.4627492427825928,49.51495361328125,12.0,0.0622711181640625
9741,275.25,-111.26275634765625,-1.9743269681930542,49.1785888671875,12.0,0.09157466888427734
9751,274.6499938964844,-85.6323013305664,-1.485904574394226,49.010414123535156,12.0,0.06959724426269531
9761,274.1999816894531,-65.316162109375,-0.9906030297279358,49.27028274536133,12.0,0.07692337036132812
9771,273.8999938964844,-47.65717697143555,-0.5021807551383972,49.05625534057617,12.0,0.0622711181640625
9781,273.75,-31.329504013061523,-0.013758376240730286,48.949249267578125,12.0,0.0622711181640625
